created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 06 23:28:14 +0000 2023;1732542492753682811;"@drReUtari08 @gibran_tweet @prabowo Jogetin z https://t.co/c12VFOvUbO";0;0;0;1;in;1241927928151064576;1732305771067785385;ArisRivai2;https://twitter.com/ArisRivai2/status/1732542492753682811
Wed Dec 06 23:28:13 +0000 2023;1732542489327002097;"@DedynurPalakka @adearmando61 wkwkwkwkwkwwk.... sah2 saja anda menilai bos...  cukup tanyakan ajah kenapa dulu nyerang PRABOWO.. sekarang menjilatnya... . dan penjelasannya bisa anda tiru.... 😂🤟";0;0;0;0;in;1661688660352458757;1732302307893927944;xidhola947231;https://twitter.com/xidhola947231/status/1732542489327002097
Wed Dec 06 23:27:48 +0000 2023;1732542387266953243;"@opposite6892 Pk Ustad sdh mema'afkan atas PengKhianatan Prabowo... Dan Sekarang Menjelaskan apa Makna AMIN... Hanya IBLISS yg Tdk Mau Meng AMIN kan Do'a-Do'a yg baik... hanya orang TerLaknat yg benci Ulama'...";0;0;0;0;in;1163267898753744896;1732063267500220643;Fauzi56100765;https://twitter.com/Fauzi56100765/status/1732542387266953243
Wed Dec 06 23:27:10 +0000 2023;1732542227455553654;"@ajengcute16__ Prabowo menang penguasa rangkap pengusaha akan marak. Jadilah pemilih yang cerdas";0;0;0;0;in;2611665710;1732323879748800580;pettasewa1;https://twitter.com/pettasewa1/status/1732542227455553654
Wed Dec 06 23:27:06 +0000 2023;1732542208098877632;"@Chaves1305 @HarnadiHidayat Kalau Prabowo kan jelas ya...😂";0;0;0;0;in;1698898986588094464;1732270860382446032;CPerubahan;https://twitter.com/CPerubahan/status/1732542208098877632
Wed Dec 06 23:26:55 +0000 2023;1732542163278590457;"@kangdede78 Klo ini di suruh KAMPANYE, prabowo malu, jeblok elektabilitas nya. Istri tidak ada https://t.co/Szc9eS5hkW";0;0;0;0;in;1266563284175433729;1732405668672679952;OMANK39971969;https://twitter.com/OMANK39971969/status/1732542163278590457
Wed Dec 06 23:26:51 +0000 2023;1732542147981902234;"@bengkeldodo @prabowo @genx36545403 @DediMulyadi71 @JordanMihaf @yosephrosario_ @Royan_02 @bentangnegeri @are_inismyname @florieliciouss @BANGSAygSUJUD @Bank_Joee_ Baca sejarahnya kurang jauh nanti kamu malah blunder sendiri kalau bahas orang tua Prabowo";0;0;0;0;in;1523616495254728705;1732052995687555552;RudiPur72815918;https://twitter.com/RudiPur72815918/status/1732542147981902234
Wed Dec 06 23:26:43 +0000 2023;1732542113051705846;"@NewsFlash09 @PartaiSocmed @prabowo FlashNews juga bakal ngiler kok.. dengan pembayarannya. Apalagi penawaran itu blm tentu datang tiap hari... FlashNews mau?? 😄";0;1;0;1;in;484999485;1732255276668186924;broirawan;https://twitter.com/broirawan/status/1732542113051705846
Wed Dec 06 23:26:40 +0000 2023;1732542100397572384;"@alextham878 Jilat terus tuh burit Prabowo alias lobang tai.";0;0;0;0;in;974181009917845504;1732336969789923711;CebongQarduz;https://twitter.com/CebongQarduz/status/1732542100397572384
Wed Dec 06 23:26:34 +0000 2023;1732542075416215738;"@BANGSAygSUJUD @prabowo @alextham878 @Lembayung071 @Minietweets_ @mpoklela7 @Kimberley_2024 @P4P4B0W0_2024 @bengkeldodo @99propaganda @Chaves1305 @ajengcute16__ Yang penting AMIN menang";0;0;0;0;in;1712415327349616640;1732283173088956902;Arabamarm;https://twitter.com/Arabamarm/status/1732542075416215738
Wed Dec 06 23:26:31 +0000 2023;1732542061218603308;"@negativisme @catchmeupid Pak Presiden @jokowi  &amp  Pak Menhan @prabowo Tolong ambil sikap TEGAS mengenai pengungsi ROHINGYA. Jaga pertahanan laut Indonesia dgn berkordinasi AL RI @_TNIAL_  Jgn gampang masuk orang asing melalui laut Indonesia. Jgn sampai NANTI nya kedaulatan NKRI hilang seperti Palestina ✌";0;0;0;1;in;1686147054110924801;1732231760317215225;DAWSHMKN;https://twitter.com/DAWSHMKN/status/1732542061218603308
Wed Dec 06 23:26:28 +0000 2023;1732542050674131280;"@Dennysiregar7 @psi_id @prabowo @gibran_tweet Dulu sahabat sekarang jadi bangsa";0;0;0;0;in;1444505542739697664;1732319569996599492;lazuarnovic;https://twitter.com/lazuarnovic/status/1732542050674131280
Wed Dec 06 23:26:13 +0000 2023;1732541986639679650;"@golkar_id @prabowo @gibran_tweet Mau sampe kapan nih";0;0;0;0;in;1712415327349616640;1732289381657129325;Arabamarm;https://twitter.com/Arabamarm/status/1732541986639679650
Wed Dec 06 23:25:38 +0000 2023;1732541841399218345;"@mochamadarip @budimandjatmiko PDIP akan tetap leading secara partai di Bali karena masyarakatnya terhipnotis Megawati yg keturunan Soekarno. Tapi untuk President sangat besar Prabowo yg menang, karena tingkah polah arogan team PDIP sudah nyebelin mendeskriditkan pk Jokowi";0;0;0;0;in;268168317;1732362254958645717;Turah_Bagoes;https://twitter.com/Turah_Bagoes/status/1732541841399218345
Wed Dec 06 23:25:28 +0000 2023;1732541799649173924;"Pernyataan pejabat akan selalu dikritik #Prabowo https://t.co/krNBl8LCi9";0;0;0;0;in;1669588215546941440;1732541799649173924;andiwirawan267;https://twitter.com/andiwirawan267/status/1732541799649173924
Wed Dec 06 23:25:25 +0000 2023;1732541785673761159;"@PutraKur080808 @aniesbaswedan @prabowo Takdir itu klo sdh terjadi, pemilu aja belum dilaksanakan, hitung kpu kok bisa bilang takdir presiden prabowo asal ngomong ente";0;0;0;0;in;1143396453366157312;1732316269226107251;ErniVania;https://twitter.com/ErniVania/status/1732541785673761159
Wed Dec 06 23:25:24 +0000 2023;1732541781861122113;"@BANGSAygSUJUD @prabowo @alextham878 @Lembayung071 @Minietweets_ @mpoklela7 @Kimberley_2024 @P4P4B0W0_2024 @bengkeldodo @99propaganda @Chaves1305 @ajengcute16__ okey doa yg terbaik untuk no 1🙏🥰";0;0;0;0;in;1724204369762193408;1732283173088956902;kaylasabinna;https://twitter.com/kaylasabinna/status/1732541781861122113
Wed Dec 06 23:25:11 +0000 2023;1732541727440089355;"@kimihsanmuri @tvOneNews @ridwankamil @gibran_tweet Ada kemungkinan ga @gibran_tweet  diganti gitu ama @ridwankamil ? Klo ada gw langsung pilih prabowo nih";0;0;0;0;in;1360896284891115527;1732400410739257822;gamegg15112976;https://twitter.com/gamegg15112976/status/1732541727440089355
Wed Dec 06 23:24:59 +0000 2023;1732541674897965405;"@NenkMonica @ridwankamil Saya tidak suka pemimpin yang sering berbohong dan PHP makanya  2014 dan 2019 tidak memilih Jokowi. Memang klo sudah tidak suka tidak dapat berpikir yang lainnya. Sudahlah pilihan kang Emil mendukung Prabowo Gibran. Saya mah menyukai pemimpin yang amanah. #AMINAjaDulu";0;0;0;0;in;967247533553561601;1731967105531293944;KinkinAsikin1;https://twitter.com/KinkinAsikin1/status/1732541674897965405
Wed Dec 06 23:24:53 +0000 2023;1732541653330866229;"@AMaulanaZ2019 @cak_ipho @ferrykoto Dan lebih bnyak lagi yg asal bukan jokowi dan Prabowo karena sama2 penghianat ,satu mengkhianati pendukung yg sudah mati2 membela 2019,yg satu lagi mengkhianati partai yg sudah membesarkan itu";0;0;0;0;in;1681718150067544064;1732378534881149034;herisapto86131;https://twitter.com/herisapto86131/status/1732541653330866229
Wed Dec 06 23:24:51 +0000 2023;1732541644090876095;"Tenang pak @Prabowo tenang sj pak, @gibran_tweet sudah mangkir lagi demi utk mempeemalukan   @Fahrihamzah  @andre_rosiade  @fadlizon  @AgusYudhoyono dan  @ajengcute16__ 😁😁 https://t.co/q5DDjQmtJu";0;0;0;0;in;1267817474201841665;1732541644090876095;B4123THT9;https://twitter.com/B4123THT9/status/1732541644090876095
Wed Dec 06 23:24:26 +0000 2023;1732541540105642351;"@TeddGus Tetap Prabowo Gibran 🫰";0;0;0;1;in;1529032272027865089;1732260113518657849;bunda_gil;https://twitter.com/bunda_gil/status/1732541540105642351
Wed Dec 06 23:24:13 +0000 2023;1732541482207465833;"@TheArieAir Biar @gibran_tweet yang diskusi sama PRABOWO aja... kelihatan tolol dan dungu nya";0;0;0;0;in;1652284599446433793;1732397789198602441;gogo74070675957;https://twitter.com/gogo74070675957/status/1732541482207465833
Wed Dec 06 23:24:01 +0000 2023;1732541433666756912;"Belum jadi presiden aja Prabowo bisa lebih berkuasa daripada seorang presiden, bayangin kalau dia punya kekuasaan absolut..  https://t.co/nLf7rE9Uzw";4;89;117;408;in;214159664;1732541433666756912;Paltiwest;https://twitter.com/Paltiwest/status/1732541433666756912
Wed Dec 06 23:23:58 +0000 2023;1732541420861591979;"@sandyalfia96694 Kata pak prabowo terima saja itu uang dari rakyat, tp jangan dipilih... Kata pak prabowo loh ya";0;0;0;0;in;106539410;1732255375184019701;braysunday;https://twitter.com/braysunday/status/1732541420861591979
Wed Dec 06 23:23:55 +0000 2023;1732541409813753943;"@are_inismyname @Ndons_Back @bengkeldodo @BANGSAygSUJUD @Zero8ok @Royan_02 @Kimberley_2024 @florieliciouss @AndreasSolusi @prabowo @Alie_Fahnoor pengkhianat wowo tegas ngarong apbn utk bisnis pribadi nya ntu betul. ikn jelas dr dampak lingkungan sj merusak efek negatif luar biadab dan fakta sdh banjir  blm hal lain.hal spt ni sj wowo ngga ngerti krn dia cm pengkhianat apalg fans spt lo lbh tolol dr keledai😄";0;0;0;1;in;1606984034651078656;1732423623405883428;royson_kacung;https://twitter.com/royson_kacung/status/1732541409813753943
Wed Dec 06 23:23:41 +0000 2023;1732541350409830423;"@BANGSAygSUJUD @prabowo @alextham878 @Lembayung071 @Minietweets_ @mpoklela7 @Kimberley_2024 @P4P4B0W0_2024 @bengkeldodo @99propaganda @Chaves1305 @ajengcute16__ No 1 udah paling paten";0;0;0;0;in;1721447416250175488;1732283173088956902;kikiriskio2;https://twitter.com/kikiriskio2/status/1732541350409830423
Wed Dec 06 23:23:36 +0000 2023;1732541328754663749;"Pilpres 2024: Catat Janji Prabowo-Gibran Sepekan Kampanye, Hilirisasi sampai Dana Abadi Pondok Pesantren - Pemilu https://t.co/413JHhbXAd https://t.co/B3s9FcAwHK #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;4579831158;1732541328754663749;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1732541328754663749
Wed Dec 06 23:23:36 +0000 2023;1732541328255574123;"Pilpres 2024: Catat Janji Prabowo-Gibran Sepekan Kampanye, Hilirisasi sampai Dana Abadi Pondok Pesantren - Pemilu https://t.co/PzsnVSwIAz https://t.co/DfOqSEt7DP #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;772985986187825152;1732541328255574123;Herlina_Muachhh;https://twitter.com/Herlina_Muachhh/status/1732541328255574123
Wed Dec 06 23:23:36 +0000 2023;1732541328196772329;"Pilpres 2024: Catat Janji Prabowo-Gibran Sepekan Kampanye, Hilirisasi sampai Dana Abadi Pondok Pesantren - Pemilu https://t.co/lRoNzHsNes https://t.co/Cju1ofiWB1 #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;1;in;4561819285;1732541328196772329;doddy_h4312;https://twitter.com/doddy_h4312/status/1732541328196772329
Wed Dec 06 23:23:36 +0000 2023;1732541328142307470;"Pilpres 2024: Catat Janji Prabowo-Gibran Sepekan Kampanye, Hilirisasi sampai Dana Abadi Pondok Pesantren - Pemilu https://t.co/u3af4KaYvq https://t.co/yU0CKtirgS #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy";0;0;10;0;in;795445014864203777;1732541328142307470;AzhareAkiba;https://twitter.com/AzhareAkiba/status/1732541328142307470
Wed Dec 06 23:23:17 +0000 2023;1732541251034227021;"@Valhallaah @bakamla_ri @HumasBakamlaRI @_TNIAL_ @Puspen_TNI @prabowo @jokowi @ditjen_imigrasi @setkabgoid Klo narkoba bisa tauu aja. Herman. Wkwkwkwk... Kena sogok gk?";0;0;0;0;in;1651506385522425856;1732388877317624040;SX50569;https://twitter.com/SX50569/status/1732541251034227021
Wed Dec 06 23:23:17 +0000 2023;1732541248706355661;"@golkar_id @prabowo @gibran_tweet Semangat AMIN gass";0;0;0;0;in;1721447416250175488;1732289381657129325;kikiriskio2;https://twitter.com/kikiriskio2/status/1732541248706355661
Wed Dec 06 23:22:56 +0000 2023;1732541159128650066;"@Dennysiregar7 @psi_id @prabowo @gibran_tweet mungkin bibirnya perlu di buat bengkak lagi";0;0;0;0;in;529547615;1732319569996599492;justadi46;https://twitter.com/justadi46/status/1732541159128650066
Wed Dec 06 23:22:32 +0000 2023;1732541061636165976;"@Dennysiregar7 @psi_id @prabowo @gibran_tweet Punya dosa apa kesultanan ampe takut di demo? :v";0;0;0;0;in;2546566945;1732319569996599492;tomgatos78;https://twitter.com/tomgatos78/status/1732541061636165976
Wed Dec 06 23:22:28 +0000 2023;1732541044099797333;"@TeddGus @prabowo Terlatih atw sudah perna beda tetd..🤣🤣 Titip asam sulfat 1🤣🤣";0;0;0;0;in;1604549211675971584;1731564069176672320;Nikko52780550;https://twitter.com/Nikko52780550/status/1732541044099797333
