created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 06 23:30:08 +0000 2023;1732542972909289679;"@AndyHuskyyy Ganjar";0;0;0;0;in;1583094332784930817;1732358353744286136;mamosihh;https://twitter.com/mamosihh/status/1732542972909289679
Wed Dec 06 23:29:33 +0000 2023;1732542824531583066;"@Dennysiregar7 Ganjar Mahfud yg paling pas memimpin Indonesia";0;0;0;0;in;1596841441421975557;1732313040970994098;Mbakayuye;https://twitter.com/Mbakayuye/status/1732542824531583066
Wed Dec 06 23:29:21 +0000 2023;1732542774027956281;"Kinerja yang baik menciptakan hasil yang baik, bangga banget dengan pak ganjar ini";0;0;0;0;in;1688494462878859264;1732542774027956281;zimbowo6;https://twitter.com/zimbowo6/status/1732542774027956281
Wed Dec 06 23:29:13 +0000 2023;1732542742889468217;"@TatangSalman @psi_id Wadas Itu proyeknya pusat, ganjar yg beresin eKTP : Clear Bokep? : silahkan googling nama "Aryodj"";0;0;0;0;in;1134390623581007872;1732201202149101657;Sergio_Fitz;https://twitter.com/Sergio_Fitz/status/1732542742889468217
Wed Dec 06 23:29:12 +0000 2023;1732542739089428736;"@ganjarpranowo Bangga memiliki pemimpin seperti pak ganjar ini ramah sederhana dan merakyat";0;0;0;0;in;1698925458887426048;1732266230952902704;aulia97717;https://twitter.com/aulia97717/status/1732542739089428736
Wed Dec 06 23:29:09 +0000 2023;1732542724375716145;"@Melihat_Indo Terus dukung Ganjar Mahfud untuk Indonesia yang jauh lebih baik";0;0;0;0;in;1682787144228810753;1732316153006133376;RedaShirle94100;https://twitter.com/RedaShirle94100/status/1732542724375716145
Wed Dec 06 23:28:42 +0000 2023;1732542612840825201;"@alisyarief Sdh tahu, itu kata ganjar mahfud,";0;0;0;0;in;1614437518291927041;1732381885777715534;IKarnatha;https://twitter.com/IKarnatha/status/1732542612840825201
Wed Dec 06 23:28:37 +0000 2023;1732542593186267190;"@ganjarpranowo Antusias masyarakat sangat antusias untuk kehadiran Pak Ganjar karena sedikit mengobati harga pokok yang makin melonjak tinggi";0;0;0;0;in;1620520517194203136;1732312270624207357;cornelia_corn3;https://twitter.com/cornelia_corn3/status/1732542593186267190
Wed Dec 06 23:28:37 +0000 2023;1732542590527136141;"@Melihat_Indo Hanya Ganjar Mahfud yang mampu menjadi pemimpin selanjutnya";0;0;0;0;in;1682944997577072640;1732316153006133376;AndreaLata8984;https://twitter.com/AndreaLata8984/status/1732542590527136141
Wed Dec 06 23:28:15 +0000 2023;1732542499577802939;"@ganjarpranowo Luar biasa pak ganjar sosok calon pemimpin yang sangat dekat dengan masyarakat";0;0;0;0;in;1701402321144745984;1732266230952902704;pputriii098;https://twitter.com/pputriii098/status/1732542499577802939
Wed Dec 06 23:28:15 +0000 2023;1732542498495767016;"@Melihat_Indo Dengan tujuan untuk mendukung Ganjar Mahfud";0;0;0;0;in;1683397902356586497;1732316153006133376;BlondellSe17394;https://twitter.com/BlondellSe17394/status/1732542498495767016
Wed Dec 06 23:28:05 +0000 2023;1732542455755767880;"@Opiniku95098012 Januari.. Januari.. kan datang. . . 😅😂 . . . GANJAR MAHFUD M3NANG 🤟🤟🤟";0;0;1;1;in;735001647575760896;1732504255817503075;RifQibaeLha;https://twitter.com/RifQibaeLha/status/1732542455755767880
Wed Dec 06 23:28:03 +0000 2023;1732542450152227109;"@sigitwid soal beginian psi mmg ahlinya, bermain di ranah sosok personal dg argumentasi yg sempurna scr umum, cocok jadi partai asisten pribadi,kalian kecil karena mengecilkan diri,nilai yg kalian bawa apaan, gagasan  cuma seputar sosok personal, dulu ahok, lantas ganjar,kini jokowi famili";0;0;1;2;in;882984932431101953;1732389862500946414;Harry85469365;https://twitter.com/Harry85469365/status/1732542450152227109
Wed Dec 06 23:28:00 +0000 2023;1732542436675866876;"TimNas Anies-TPN Ganjar : Soal Debat Cawapres di Tiadakan, Sebut Menghina Gibran https://t.co/ms289GFVKp";0;2;6;12;in;1226436091617505281;1732542436675866876;keuangannews_id;https://twitter.com/keuangannews_id/status/1732542436675866876
Wed Dec 06 23:27:49 +0000 2023;1732542388579742192;"@Nikmatul_Sg Pak Ganjar pawangnya kota Yogyakarta";0;0;0;0;in;1610280466472652801;1732230362284311001;KaKa3En;https://twitter.com/KaKa3En/status/1732542388579742192
Wed Dec 06 23:27:23 +0000 2023;1732542281201356931;"@Melihat_Indo Bersama Ganjar Mahfud Indonesia menjadi lebih baik";0;0;0;0;in;1682827609229369344;1732316153006133376;LavondaLuc99364;https://twitter.com/LavondaLuc99364/status/1732542281201356931
Wed Dec 06 23:27:22 +0000 2023;1732542277288161755;"@ganjarpranowo Luar biasa banget antusias masyarakat menyambut kedatangan pak ganjar";0;0;0;0;in;1701415476994408448;1732266230952902704;ffitriyah12fit;https://twitter.com/ffitriyah12fit/status/1732542277288161755
Wed Dec 06 23:27:05 +0000 2023;1732542205699780899;"@Melihat_Indo Pak Ganjar begitu sangat di terima sekali dimanapun ia berada";0;0;0;0;in;1616767801699749890;1732316153006133376;KevinClarkwn;https://twitter.com/KevinClarkwn/status/1732542205699780899
Wed Dec 06 23:27:01 +0000 2023;1732542187093864763;"@Nikmatul_Sg Ngeri ya berani sekali menghina Yogyakarta tidak tau siapa bentengnya.. pak Ganjar nihh";0;0;0;0;in;1620261409006452741;1732230362284311001;SoleHaab;https://twitter.com/SoleHaab/status/1732542187093864763
Wed Dec 06 23:26:56 +0000 2023;1732542165644149116;"@Melihat_Indo syukurlah banyak yang mempercayakan pak ganjar untuk terus berjuang menjaga denokrasi dan membangun Indonesia lebih baik";0;0;0;0;in;1654522131760418817;1732316153006133376;ah_ucil;https://twitter.com/ah_ucil/status/1732542165644149116
Wed Dec 06 23:26:47 +0000 2023;1732542131007631786;"@ajengcute16__ Wajar...jd aneh klo mrk all out menangkan ganjar / anies";0;0;0;0;in;1506248147848556546;1732323879748800580;wahyu_bewe;https://twitter.com/wahyu_bewe/status/1732542131007631786
Wed Dec 06 23:26:48 +0000 2023;1732542132936933744;"Ya Udeh iye, loe pade Gak Usah Dukung Mana Pun, tapi Tar Kalo Ganjar Jadi, Loe Jangan Nangis2";0;0;2;4;in;1112249626726293504;1732542132936933744;NcangBeni;https://twitter.com/NcangBeni/status/1732542132936933744
Wed Dec 06 23:26:29 +0000 2023;1732542055472312719;"@Melihat_Indo Semoga terus mengalir dukungan untuk pak ganjar dan pak mahfud bismillah semoga menang";0;0;0;0;in;1703698319678267393;1732316153006133376;AidaLani43626;https://twitter.com/AidaLani43626/status/1732542055472312719
Wed Dec 06 23:26:13 +0000 2023;1732541986106900490;"Benar kah ini 3 prestasi ganjar  Bikin konten Ngadu ayam dan Nonton bokep";0;0;0;1;in;1210930281575632897;1732541986106900490;wellymerukh;https://twitter.com/wellymerukh/status/1732541986106900490
Wed Dec 06 23:26:18 +0000 2023;1732542007598559272;"@SINDOnews @ganjarpranowo Pak ganjar memang top";0;0;0;0;in;1701808509585928192;1732343625009467752;IndrawanHu75505;https://twitter.com/IndrawanHu75505/status/1732542007598559272
Wed Dec 06 23:26:23 +0000 2023;1732542027580219749;"Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku , 6 Agama , 270 jt Rakyat   Pak Mahfud adalah cawapres yang  Layak MENDUDUKI jabatan se kaliber RI 2 Karena pernah Menko Polhukam dan Menhan";0;0;0;0;in;2549357702;1732542027580219749;sabar_setiabudi;https://twitter.com/sabar_setiabudi/status/1732542027580219749
Wed Dec 06 23:25:59 +0000 2023;1732541927168655647;"@Nikmatul_Sg Semangat pakkkk Ganjar engkau telah mendapatkan dukungan besar di Yogyakarta";0;0;0;0;in;1620261059004358656;1732230362284311001;AsyTu5;https://twitter.com/AsyTu5/status/1732541927168655647
Wed Dec 06 23:25:51 +0000 2023;1732541893295448316;"@Melihat_Indo Apresiasi sekali pasti nya untuk pak Ganjar,maju terus";0;0;0;0;in;1606533969507659777;1732316153006133376;meliagisela5;https://twitter.com/meliagisela5/status/1732541893295448316
Wed Dec 06 23:25:36 +0000 2023;1732541832943575405;"Kunker Jokowi Dituding Buntuti Kampanye Ganjar Pranowo, Pengamat: Strategi Bersih-bersih https://t.co/JVUNPbSKxn lewat @tribunnews   #GanjarPranowo #Jokowi #Pilpres2024";0;0;0;0;in;103551225;1732541832943575405;tribunkaltim;https://twitter.com/tribunkaltim/status/1732541832943575405
Wed Dec 06 23:25:26 +0000 2023;1732541788718846144;"@antaranews Ganjar terbaikkk";0;0;0;0;in;1711311654401773568;1732306128267296814;aderamusli81996;https://twitter.com/aderamusli81996/status/1732541788718846144
Wed Dec 06 23:25:18 +0000 2023;1732541756405907831;"@Dennysiregar7 Sebegitu banyak kaum generasi musam mendukung pak Ganjar";0;0;0;0;in;1605176835696099328;1732313040970994098;ClarkeGilang;https://twitter.com/ClarkeGilang/status/1732541756405907831
Wed Dec 06 23:24:55 +0000 2023;1732541661681738185;"@Nikmatul_Sg Cuma pak Ganjar yang di beri amanah itu untuk memimpin yang terpercaya orang Yogyakarta";0;0;0;0;in;1632336146289287170;1732230362284311001;WaTi2sg;https://twitter.com/WaTi2sg/status/1732541661681738185
Wed Dec 06 23:24:48 +0000 2023;1732541631973474749;"@Melihat_Indo Pak Ganjar memang sangat membutuhkan kagum banyak orang";0;0;0;0;in;1605176835696099328;1732316153006133376;ClarkeGilang;https://twitter.com/ClarkeGilang/status/1732541631973474749
Wed Dec 06 23:24:26 +0000 2023;1732541539707171194;"@ganjarpranowo Inilah pemimpin yang dibutuhkan Indonesia, pemimpin yang mampu memberi solusi bagi rakyatnya, saya yakin negara ini akan menjadi lebih baik dibawah kepemimpinannya, ya Dialah Ganjar Pranowo sang pemimpin harapan bangsa";0;0;0;0;in;1712123759635906560;1732312270624207357;awan_cerah01;https://twitter.com/awan_cerah01/status/1732541539707171194
Wed Dec 06 23:24:19 +0000 2023;1732541510208667676;"@Dennysiregar7 Mahasiswa Surabaya siap mendukung pak Ganjar Mahfud lho";0;0;0;0;in;1601408605059952640;1732313040970994098;Ranggap20458376;https://twitter.com/Ranggap20458376/status/1732541510208667676
Wed Dec 06 23:23:59 +0000 2023;1732541426112909683;"@ganjarpranowo Terhadap lonjakan harga sembako, Ganjar sebut program stabilisasi harga harus jadi prioritas";0;0;0;0;in;1705743746057568256;1732312270624207357;CatuRiski;https://twitter.com/CatuRiski/status/1732541426112909683
Wed Dec 06 23:23:57 +0000 2023;1732541418818949209;"Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku , 6 Agama , 270 jt Rakyat   Pak Mahfud adalah cawapres yang  Layak MENDUDUKI jabatan se kaliber RI 2 Karena pernah Menko Polhukam dan Menhan";0;0;4;16;in;2549357702;1732541418818949209;sabar_setiabudi;https://twitter.com/sabar_setiabudi/status/1732541418818949209
Wed Dec 06 23:23:35 +0000 2023;1732541324082258119;"Calon Presiden nomor urut 3, Ganjar Pranowo akan menjalani masa kampanye hari ke-10 dengan mengunjungi Ibu Kota Negara (IKN) Nusantara di Kalimantan T... https://t.co/rkyPA2CXqt";0;0;0;0;in;46693036;1732541324082258119;inilahdotcom;https://twitter.com/inilahdotcom/status/1732541324082258119
Wed Dec 06 23:23:29 +0000 2023;1732541297419059550;"@Melihat_Indo Masyaallah, terimakasih Kaltim sudah menerima pak Ganjar dengan baik";0;0;0;0;in;1596841441421975557;1732316153006133376;Mbakayuye;https://twitter.com/Mbakayuye/status/1732541297419059550
